"","address","lat1","long1","MRTName2","MRTName1","MRTlat1","MRTlong1","MRTdista1"
"222","106 RIVERVALE WALK",1.38249729178426,103.900321341916,68,"Buangkok",1.38287001971672,103.893122569706,802.204069819468
"223","106 SERANGOON NTH AVE 1",1.37024462107298,103.87082295041,162,"Kovan",1.36017917065237,103.885064856353,1941.01754134706
"224","106 SIMEI ST 1",1.34188521733435,103.950833481196,125,"Simei",1.34319707851829,103.953377214378,318.537299696053
"225","106 SPOTTISWOODE PK RD",1.27356673846343,103.83405815603,112,"Outram Park",1.27973970679335,103.839513521005,916.962989960223
"226","106 TAMPINES ST 11",1.34753919206552,103.947675427986,91,"Simei",1.34319707851829,103.953377214378,797.675394430684
"227","106 TECK WHYE LANE",1.37795798795128,103.752931630674,140,"Bukit Panjang",1.37900211641036,103.761535114929,964.487566016017
"228","106 TOWNER RD",1.32102001237887,103.860997837489,79,"Boon Keng",1.31933570922514,103.861569454156,197.993826652848
"229","106 WOODLANDS ST 13",1.4367694338717,103.782224172938,27,"Woodlands",1.43605761708128,103.787938777173,640.864518622802
"230","106 YISHUN RING RD",1.43147861432349,103.827452004212,62,"Yishun",1.42944308477331,103.835005047246,870.546090260462
"231","106A DEPOT RD",1.28061364977894,103.810967870883,56,"Telok Blangah",1.27070647717762,103.809761611219,1111.00203705294
"232","106A PUNGGOL FIELD",1.3966048607668,103.90834413446,63,"Sengkang",1.39169462601522,103.895484694279,1531.91846527911
"233","106B DEPOT RD",1.28064950442563,103.810750913525,40,"Telok Blangah",1.27070647717762,103.809761611219,1112.31527453139
"234","106B PUNGGOL FIELD",1.39709453228144,103.907955363138,43,"Sengkang",1.39169462601522,103.895484694279,1512.40742109536
"235","106C PUNGGOL FIELD",1.39736664207497,103.907562230122,38,"Sengkang",1.39169462601522,103.895484694279,1484.98800649104
"236","106D PUNGGOL FIELD",1.39762606734892,103.907358127148,42,"Sengkang",1.39169462601522,103.895484694279,1477.14249065
"237","107 ALJUNIED CRES",1.31896465338811,103.884287246879,65,"Aljunied",1.3164326118157,103.882906044385,321.054868198315
"238","107 ANG MO KIO AVE 4",1.37138400081003,103.837381409794,160,"Ang Mo Kio",1.36993284962262,103.84955809232,1364.70885399085
"239","107 BEDOK NTH RD",1.33231740745783,103.936301267285,235,"Bedok Reservoir",1.33660782955099,103.932234623286,657.975843938393
"240","107 BEDOK RESERVOIR RD",1.32987028916159,103.909220387915,171,"Kaki Bukit",1.33496735995428,103.908459338046,573.689879124311
"241","107 BISHAN ST 12",1.34641761420969,103.847920706844,128,"Bishan",1.35131580146658,103.84914026532,561.901459235697
"242","107 BT BATOK WEST AVE 6",1.34781088479752,103.746608758355,102,"Bukit Batok",1.34903331201636,103.749566478309,356.180470672352
"243","107 BT PURMEI RD",1.27310165475122,103.824508572172,117,"HarbourFront",1.26538938374901,103.821530157095,920.294650119007
"244","107 GANGSA RD",1.37798469700849,103.766714651133,72,"Bukit Panjang",1.37900211641036,103.761535114929,587.438041464364
"245","107 JLN BT MERAH",1.27983690191197,103.824757769108,217,"Tiong Bahru",1.28610253615775,103.827445112419,758.904788673541
"246","107 JLN RAJAH",1.32785332684887,103.854993724632,69,"Toa Payoh",1.33262928096888,103.847502198048,988.818281750811
"247","107 JURONG EAST ST 13",1.33778634539959,103.738131877539,31,"Jurong East",1.33315281585758,103.742286332403,692.687409487298
"248","107 LENGKONG TIGA",1.32495459884083,103.910175149612,12,"Kembangan",1.3210381335934,103.912947930851,534.135432073796
"249","107 LOR 1 TOA PAYOH",1.34121948900326,103.847288831588,89,"Braddell",1.3404690010277,103.846799083148,99.750860924131
"250","107 PASIR RIS ST 12",1.36750966709317,103.957518917808,113,"Pasir Ris",1.37304331635804,103.949284527763,1104.1843004892
"251","107 POTONG PASIR AVE 1",1.33470936894148,103.86841323904,104,"Potong Pasir",1.33137949021368,103.869055656782,377.512107884583
"252","107 RIVERVALE WALK",1.38300501325196,103.900272453522,67,"Buangkok",1.38287001971672,103.893122569706,795.83148201305
"253","107 SERANGOON NTH AVE 1",1.36990039748774,103.870224885633,188,"Kovan",1.36017917065237,103.885064856353,1974.47643118592
"254","107 SIMEI ST 1",1.3421611396727,103.950489942022,183,"Simei",1.34319707851829,103.953377214378,341.388653388165
"255","107 TAMPINES ST 11",1.34837105821583,103.948128928872,150,"Simei",1.34319707851829,103.953377214378,820.292269356368
"256","107 TECK WHYE LANE",1.37805538148223,103.753588247554,83,"Bukit Panjang",1.37900211641036,103.761535114929,890.642594774061
"257","107 TOWNER RD",1.31933733566872,103.860225974926,255,"Boon Keng",1.31933570922514,103.861569454156,149.515885616376
"258","107 WOODLANDS ST 13",1.43729843225252,103.782227077422,13,"Woodlands",1.43605761708128,103.787938777173,650.458643813637
"259","107 YISHUN RING RD",1.4322180811837,103.827520197458,454,"Yishun",1.42944308477331,103.835005047246,888.387082756568
"260","107A CANBERRA ST",1.44990474622,103.832979240964,9,"Canberra",1.44307664075699,103.829702590959,843.039326600993
"261","107A EDGEFIELD PLAINS",1.39719879396476,103.906825785664,67,"Sengkang",1.39169462601522,103.895484694279,1402.97915008131
"262","107B CANBERRA ST",1.44916516333167,103.833497265983,6,"Canberra",1.44307664075699,103.829702590959,798.561170312134
"263","107B EDGEFIELD PLAINS",1.39683723523598,103.907248151565,54,"Sengkang",1.39169462601522,103.895484694279,1428.81256909255
"264","107C CANBERRA ST",1.44855782306648,103.833864786,3,"Canberra",1.44307664075699,103.829702590959,766.054424758975
"265","107C EDGEFIELD PLAINS",1.39662152089139,103.907600724822,43,"Sengkang",1.39169462601522,103.895484694279,1455.62989781025
"266","107D EDGEFIELD PLAINS",1.39623982211947,103.90800726106,53,"Sengkang",1.39169462601522,103.895484694279,1482.60128835969
"267","108 ALJUNIED CRES",1.31901276113362,103.885168792784,141,"Aljunied",1.3164326118157,103.882906044385,381.981492602014
"268","108 ANG MO KIO AVE 4",1.37096635222625,103.838201940326,184,"Ang Mo Kio",1.36993284962262,103.84955809232,1269.02534576877
"269","108 BEDOK NTH RD",1.33274009226511,103.936223519694,238,"Bedok Reservoir",1.33660782955099,103.932234623286,618.420138132877
"270","108 BEDOK RESERVOIR RD",1.33023192210361,103.909386968106,223,"Kaki Bukit",1.33496735995428,103.908459338046,537.160132017534
"271","108 BISHAN ST 12",1.34671498920224,103.847398357544,44,"Bishan",1.35131580146658,103.84914026532,547.619876791157
"272","108 BT BATOK WEST AVE 6",1.34744385185714,103.746502067957,112,"Bukit Batok",1.34903331201636,103.749566478309,384.20218256818
"273","108 BT PURMEI RD",1.2733573140352,103.825345821846,156,"HarbourFront",1.26538938374901,103.821530157095,983.399591857329
"274","108 C'WEALTH CRES",1.30754731967127,103.799088583204,111,"Commonwealth",1.30250199924325,103.798228523336,569.740260978401
"275","108 GANGSA RD",1.37759685167022,103.767227214144,100,"Bukit Panjang",1.37900211641036,103.761535114929,652.488127345488
"276","108 HOUGANG AVE 1",1.35277393315533,103.890093177026,58,"Kovan",1.36017917065237,103.885064856353,996.33980302249
"277","108 JLN BT MERAH",1.27922008833835,103.825441382185,119,"Tiong Bahru",1.28610253615775,103.827445112419,797.944221319664
"278","108 JLN RAJAH",1.32838935725024,103.855750872335,88,"Toa Payoh",1.33262928096888,103.847502198048,1032.21982272331
"279","108 JURONG EAST ST 13",1.33838044361314,103.7372828937,81,"Chinese Garden",1.34235282081401,103.732596738363,683.757411761847
"280","108 LENGKONG TIGA",1.32456370966495,103.91013096847,64,"Kembangan",1.3210381335934,103.912947930851,502.305501113066
"281","108 LOR 1 TOA PAYOH",1.34155252910062,103.847295147125,137,"Braddell",1.3404690010277,103.846799083148,132.651444914262
"282","108 MCNAIR RD",1.3216190383169,103.859382719506,126,"Boon Keng",1.31933570922514,103.861569454156,351.897457650668
"283","108 PASIR RIS ST 12",1.36747877864087,103.95701769761,78,"Pasir Ris",1.37304331635804,103.949284527763,1060.35422369836
"284","108 POTONG PASIR AVE 1",1.33472004322162,103.867928446438,142,"Potong Pasir",1.33137949021368,103.869055656782,392.457806369144
"285","108 RIVERVALE WALK",1.38281168591309,103.899782887436,53,"Buangkok",1.38287001971672,103.893122569706,741.23569255207
"286","108 SERANGOON NTH AVE 1",1.36990140336943,103.87120683593,177,"Kovan",1.36017917065237,103.885064856353,1884.08872472549
"287","108 SIMEI ST 1",1.34301954085884,103.951007442775,108,"Simei",1.34319707851829,103.953377214378,264.468770688368
"288","108 TAMPINES ST 11",1.34786646438205,103.94856161626,156,"Simei",1.34319707851829,103.953377214378,746.590892444649
"289","108 TECK WHYE LANE",1.378324137359,103.752950750544,99,"Bukit Panjang",1.37900211641036,103.761535114929,958.30700658828
"290","108 WOODLANDS ST 13",1.43721908735525,103.781576753293,155,"Woodlands",1.43605761708128,103.787938777173,719.703702733276
"291","108 YISHUN RING RD",1.43232355080911,103.829071971177,94,"Yishun",1.42944308477331,103.835005047246,734.004343413788
"292","108A CANBERRA WALK",1.44776056626366,103.831274677849,10,"Canberra",1.44307664075699,103.829702590959,549.979605922868
"293","108B CANBERRA WALK",1.44818951673352,103.831856910403,10,"Canberra",1.44307664075699,103.829702590959,617.593864280498
"294","108B MCNAIR RD",1.31998124429925,103.859005144914,80,"Boon Keng",1.31933570922514,103.861569454156,294.290285053237
"295","108C CANBERRA WALK",1.44735330149199,103.831796158318,11,"Canberra",1.44307664075699,103.829702590959,530.026491963192
"296","108C MCNAIR RD",1.31984417513752,103.859462494536,79,"Boon Keng",1.31933570922514,103.861569454156,241.218371015051
"297","109 ALJUNIED CRES",1.31939291785822,103.884439876207,266,"Aljunied",1.3164326118157,103.882906044385,371.126684335962
"298","109 ANG MO KIO AVE 4",1.37009653758337,103.837687775294,212,"Ang Mo Kio",1.36993284962262,103.84955809232,1321.14557664019
"299","109 BEDOK NTH RD",1.33205316021213,103.93493510232,238,"Bedok Reservoir",1.33660782955099,103.932234623286,589.401176714715
"300","109 BEDOK RESERVOIR RD",1.32963136613535,103.909902161479,46,"Kaki Bukit",1.33496735995428,103.908459338046,615.320376872578
"301","109 BISHAN ST 12",1.34675059587742,103.847990168368,144,"Bishan",1.35131580146658,103.84914026532,524.066482958194
"302","109 BT BATOK WEST AVE 6",1.34700376747987,103.746170410388,47,"Bukit Batok",1.34903331201636,103.749566478309,440.323755911224
"303","109 BT PURMEI RD",1.27392939929265,103.825310761145,111,"HarbourFront",1.26538938374901,103.821530157095,1039.61805251858
"304","109 C'WEALTH CRES",1.30724943075855,103.798938288338,100,"Commonwealth",1.30250199924325,103.798228523336,534.352237509714
"305","109 CLEMENTI ST 11",1.32189101790957,103.770595265822,38,"Clementi",1.31511625277378,103.765191452888,964.589494554723
"306","109 GANGSA RD",1.37736736489734,103.767748758874,38,"Bukit Panjang",1.37900211641036,103.761535114929,715.044256890476
"307","109 HOUGANG AVE 1",1.35532858945575,103.889376316331,146,"Kovan",1.36017917065237,103.885064856353,722.345891387576
"308","109 JLN BT MERAH",1.27942671435022,103.826086916123,74,"Tiong Bahru",1.28610253615775,103.827445112419,758.365773284837
"309","109 JURONG EAST ST 13",1.3383617052828,103.735911158508,88,"Chinese Garden",1.34235282081401,103.732596738363,577.450727675577
"310","109 LENGKONG TIGA",1.32458076244969,103.910697531082,77,"Kembangan",1.3210381335934,103.912947930851,467.168253759523
"311","109 LOR 1 TOA PAYOH",1.34123727120826,103.846202460812,93,"Braddell",1.3404690010277,103.846799083148,108.272290283563
"312","109 MCNAIR RD",1.32142037879584,103.859100345051,77,"Boon Keng",1.31933570922514,103.861569454156,359.668949063139
"313","109 PASIR RIS ST 11",1.3684636800666,103.956009070114,108,"Pasir Ris",1.37304331635804,103.949284527763,905.504934797878
"314","109 POTONG PASIR AVE 1",1.33486395185077,103.867411589518,78,"Potong Pasir",1.33137949021368,103.869055656782,428.875830928504
"315","109 RIVERVALE WALK",1.38328317106655,103.899641368712,59,"Buangkok",1.38287001971672,103.893122569706,726.914378507597
"316","109 SERANGOON NTH AVE 1",1.36943351823831,103.870511407041,165,"Kovan",1.36017917065237,103.885064856353,1919.4969263165
"317","109 SIMEI ST 1",1.34225792802261,103.950128354135,149,"Simei",1.34319707851829,103.953377214378,376.373498773902
"318","109 SPOTTISWOODE PK RD",1.27403187291578,103.83665274606,80,"Outram Park",1.27973970679335,103.839513521005,710.697464097054
"319","109 TAMPINES ST 11",1.34738871145192,103.949231684357,252,"Simei",1.34319707851829,103.953377214378,656.178431974972
"320","109 TECK WHYE LANE",1.37865989251211,103.752077659463,90,"Bukit Panjang",1.37900211641036,103.761535114929,1053.18352818063
"321","109 WHAMPOA RD",1.32714817577656,103.855700914421,45,"Boon Keng",1.31933570922514,103.861569454156,1087.609234422
"322","109 WOODLANDS ST 13",1.43752043427047,103.780953594197,18,"Woodlands",1.43605761708128,103.787938777173,794.215527554496
"323","109 YISHUN RING RD",1.43279905704561,103.82864618104,58,"Yishun",1.42944308477331,103.835005047246,800.20448184538
"324","109A DEPOT RD",1.28095771309777,103.809440153696,32,"Telok Blangah",1.27070647717762,103.809761611219,1141.72301046189
"325","109A EDGEDALE PLAINS",1.39472186392182,103.909873807721,62,"Sengkang",1.39169462601522,103.895484694279,1636.39029878353
"326","109B DEPOT RD",1.28099937159398,103.809225279521,44,"Telok Blangah",1.27070647717762,103.809761611219,1147.35344285401
"327","109B EDGEDALE PLAINS",1.39495696200868,103.909634230948,47,"Sengkang",1.39169462601522,103.895484694279,1615.98885468802
"328","109C EDGEDALE PLAINS",1.39517271989093,103.909281605641,49,"Sengkang",1.39169462601522,103.895484694279,1583.47557847148
"329","109D EDGEDALE PLAINS",1.39552991291305,103.908859627789,37,"Sengkang",1.39169462601522,103.895484694279,1548.47156138011
"330","10A BENDEMEER RD",1.31499138887312,103.86050538635,48,"Bendemeer",1.31367252847691,103.862977620945,311.855965428153
"331","10A BOON TIONG RD",1.28635847107695,103.82962615571,49,"Tiong Bahru",1.28610253615775,103.827445112419,244.397768620678
"332","10B BEDOK STH AVE 2",1.32235386630343,103.936183263112,32,"Tanah Merah",1.32718729074675,103.946348600798,1252.73184368353
"333","10B BENDEMEER RD",1.31547715332072,103.860312930116,18,"Bendemeer",1.31367252847691,103.862977620945,358.191299836818
"334","10B BOON TIONG RD",1.28633684743341,103.829204757258,33,"Tiong Bahru",1.28610253615775,103.827445112419,197.562824755957
"335","10B LOR 7 TOA PAYOH",1.33716136352623,103.858353639387,71,"Toa Payoh",1.33262928096888,103.847502198048,1308.79554227626
"336","10C BEDOK STH AVE 2",1.32209423564282,103.936223586082,3,"Tanah Merah",1.32718729074675,103.946348600798,1261.40431172243
"337","10C BENDEMEER RD",1.31584236197018,103.860644539729,31,"Bendemeer",1.31367252847691,103.862977620945,354.628670189179
"338","10D BEDOK STH AVE 2",1.3217708591015,103.936326570445,59,"Tanah Merah",1.32718729074675,103.946348600798,1267.89508871538
"339","10E BEDOK STH AVE 2",1.3216200934601,103.937040959341,57,"Tanah Merah",1.32718729074675,103.946348600798,1207.08315781341
"340","10F BEDOK STH AVE 2",1.32221773472774,103.937001345916,46,"Tanah Merah",1.32718729074675,103.946348600798,1178.20500950256
"341","11 CANTONMENT CL",1.27442604746069,103.839671514269,70,"Outram Park",1.27973970679335,103.839513521005,591.775135247928
"342","11 CHAI CHEE RD",1.32691137466792,103.924883893296,62,"Bedok North",1.33474211664091,103.91797832995,1162.11151669929
"343","11 EUNOS CRES",1.32180028934437,103.904424346286,111,"Eunos",1.31978354916088,103.903225807255,261.137909997975
"344","11 FARRER PK RD",1.31236768241476,103.852109307152,72,"Farrer Park",1.31314029963164,103.854754721344,306.714601660116
"345","11 GHIM MOH RD",1.31106735475982,103.789322376104,152,"Buona Vista",1.3072237082044,103.790253514502,440.242690403561
"346","11 HAIG RD",1.31483626965284,103.896637295254,102,"Paya Lebar",1.3172473854035,103.892260753884,556.124031668892
"347","11 HOLLAND DR",1.31419089884465,103.782719704956,369,"Dover",1.31140529320963,103.778637841909,550.018091722542
"348","11 JLN BATU",1.30169639051101,103.882578686361,170,"Mountbatten",1.30620190525331,103.882528081052,501.583226033612
"349","11 JLN BT MERAH",1.28662190407489,103.808963346663,11,"Redhill",1.28963453412887,103.81674097205,928.279254302081
"350","11 JOO SENG RD",1.33500895047711,103.880706259667,106,"Bartley",1.34250117805245,103.880177899184,836.101172018426
"351","11 LOR 8 TOA PAYOH",1.33723344302177,103.858841063408,105,"Potong Pasir",1.33137949021368,103.869055656782,1310.31176821837
"352","11 MARSILING DR",1.44039399880253,103.777942285238,113,"Marsiling",1.43252114855026,103.774074641403,976.3870523408
"353","11 PINE CL",1.30811264174982,103.882693800726,98,"Mountbatten",1.30620190525331,103.882528081052,213.500297628496
"354","11 ST. GEORGE'S RD",1.32292326712558,103.863230452849,73,"Boon Keng",1.31933570922514,103.861569454156,440.071470739959
